runtime,in01,in02
73,-0.5,3
55,-0.5,4
85,-0.5,8.5
50,-0.5,4.113617435
79,-0.5,10
57,-0.5,2.16
71,-0.5,10
71,-0.5,4.2
68,-0.5,8
46,-0.5,4.105
88,-0.5,9.8
43,-0.5,4.16
49,-0.5,4
60,-0.5,4.1
82,-0.5,3
54,-0.5,4.2
58,-0.5,4.111
65,-0.5,3.2
54,-0.5,2
45,-0.5,3.9
70,-0.5,8.9
74,-0.5,4
45,-0.5,4.8
49,-0.5,4.114
44,-0.5,4
65,-0.5,4
37,-0.5,2
74,-0.5,4.106
62,-0.5,4.113617435
55,-0.5,4.1135
67,-0.5,5.9
48,-0.5,3
41,-0.5,4.09895
52,-0.4,4
38,-0.5,2
42,-0.5,4.15
83,-0.5,7.2
85,-0.5,4.2
74,-0.5,9
103,-0.5,3.95
57,-0.5,8
72,-0.5,3.85
100,-0.5,8
53,-0.5,4
34,-0.5,2
46,-0.5,4.119
62,-0.5,4
62,-0.5,6
58,-0.5,5
58,-0.5,4.11131
36,-0.5,3
87,-0.5,9
83,-0.5,8
44,-0.5,4.08
55,-0.5,4
101,-0.5,3
55,-0.5,4
53,-0.5,4.11
5,-0.5,0.5
61,-0.5,4.1
43,-0.5,3.2
58,-0.5,4.12
43,-0.5,5
47,-0.5,4.15
58,-0.5,3
68,-0.5,4
52,-0.5,3
46,-0.5,4.115
89,-0.5,9
91,-0.5,9
50,-0.5,4.085014001
41,-0.5,2
46,-0.5,2
73,-0.5,9
64,-0.5,4.1132
77,-0.5,7
59,-0.5,4
46,-0.5,4.048934
54,-0.5,4.2
57,-0.5,4.2
70,-0.5,4.112
58,-0.5,8.5
73,-0.5,6.5
39,-0.5,3
58,-0.5,4.11759
57,-0.5,4.113617435
85,-0.5,4.2
63,-0.5,5
94,-0.5,8
46,-0.5,4.098
23,-0.5,1.7
105,-0.5,5
44,-0.5,4.1
62,-0.5,4.11724
89,-0.5,9.1
89,-0.5,10
48,-0.5,4.147
62,-0.5,9
63,-0.5,4.17
85,-0.5,10
69,-0.5,4.5
91,-0.5,2
84,-0.5,7.5
46,-0.5,5
69,-0.5,3.8
70,-0.5,4.2
42,-0.5,2.21
63,-0.5,2.5
64,-0.5,3.7
62,-0.5,3.5
78,-0.5,4.2
59,-0.5,3.4
85,-0.5,9.2
47,-0.5,4
68,-0.5,3.8
58,-0.5,4.085010005
41,-0.5,2.1
84,-0.5,7.5
74,-0.5,4.14
46,-0.5,4.14
139,-0.5,10
65,-0.5,4.15
48,-0.5,4
74,-0.5,4.128214
70,-0.5,7
53,-0.5,5.2
46,-0.5,4.16
89,-0.5,9.5
60,-0.5,4.08501
76,-0.5,6
76,-0.5,9
57,-0.5,4.11388
72,-0.5,3.5
52,-0.5,5
60,-0.5,3
12,-0.5,1
36,-0.5,2.2
91,-0.5,5.5
77,-0.5,6
60,-0.5,6
47,-0.5,5
59,-0.5,5
58,-0.5,4.11
68,-0.5,4.5
51,-0.5,4.115
63,-0.5,2.8
54,-0.5,4.18
48,-0.5,5
75,-0.5,9
84,-0.5,8
39,-0.5,3.5
41,-0.5,3
95,-0.5,10
52,-0.5,7
47,-0.5,4.8
43,-0.5,4.11736
42,-0.5,4.12
37,-0.5,2.53
64,-0.5,4.4
53,-0.5,4.15
51,-0.5,4.048933729
100,-0.5,9
2978,-0.5,8
45,-0.5,2
70,-0.5,4.116
80,-0.5,3.3
84,-0.5,4.1
64,-0.5,4.127
91,-0.5,8
69,-0.5,3.6
66,-0.5,6
51,-0.5,4.11354
92,-0.5,8.5
56,-0.5,4.3
65,-0.5,4.1113
64,-0.5,4.1
59,-0.5,4.12
62,-0.5,9
55,-0.5,4.1137
77,-0.5,7
50,-0.5,4.1195
47,-0.5,3
57,-0.5,4.5
56,-0.5,4.6
65,-0.5,4.08
84,-0.5,4.1285218
80,-0.5,7
70,-0.5,7
42,-0.5,2.48
65,-0.5,4.11
68,-0.5,7
67,-0.5,4.11703
47,-0.5,2.5
59,-0.5,4.117
59,-0.5,4.13
36,-0.5,2
50,-0.5,4.3
62,-0.5,4.13
83,-0.5,4.11361741
58,-0.5,4.14
60,-0.5,4
60,-0.5,4.15
32,-0.5,2
7,-0.5,1
64,-0.2,4.11
54,-0.5,3
64,-0.5,4.114
49,-0.5,5
81,-0.5,10
43,-0.5,4.4
66,-0.5,4.13
94,-0.5,9
55,-0.5,2.9
91,-0.5,4.5
148,-0.5,3.8
38,-0.5,3.3
75,-0.5,5
72,-0.5,4.113
77,-0.5,3
60,-0.5,4.1129
48,-0.5,4.11356503
45,-0.5,3
54,-0.5,4.15
51,-0.5,3
61,-0.5,4.3
54,-0.5,6
40,-0.5,2.5
91,-0.5,5.5
46,-0.5,3
78,-0.5,5
38,-0.5,2.01
120,-0.5,5
67,-0.5,6
46,-0.5,4.11
57,-0.5,4.14
54,-0.5,4
50,-0.5,4.13
68,-0.5,9
82,-0.5,6.5
78,-0.5,7
45,-0.5,4.12
59,-0.5,5.8
81,-0.5,10
40,-0.5,2.28
80,-0.5,6
46,-0.5,3.8
67,-0.5,7
52,-0.5,5.2
84,-0.5,4.15
81,-0.5,8
89,-0.5,9
43,-0.5,3.9209
54,-0.5,5
75,-0.5,10
64,-0.5,4.11705
57,-0.5,5
51,-0.5,2
96,-0.5,10
72,-0.5,4.11
69,-0.5,8
59,-0.5,4.1144
52,-0.5,4.4
79,-0.5,6
41,-0.5,3.8
106,-0.5,10
63,-0.5,4.13
55,-0.5,5
69,-0.5,4.15
54,-0.5,4.11
49,-0.5,4.098
54,-0.5,3
39,-0.5,4.15
73,-0.5,9
67,-0.5,6
36,-0.5,3
61,-0.5,2
49,-0.5,4.2
97,-0.5,10
40,-0.5,2.5
92,-0.5,9
44,-0.5,2.4
44,-0.5,4.16
59,-0.5,4.15
72,-0.5,4.19
74,-0.5,4.112
72,-0.5,6
68,-0.5,4.2
61,-0.5,6
51,-0.5,4.15
104,-0.5,8
66,-0.5,5
69,-0.5,4.6
42,-0.5,2
48,-0.5,4.16
59,-0.5,3.3
75,-0.5,4.125
54,-0.5,4.18
88,-0.5,6.5
76,-0.5,7.6
40,-0.5,2
51,-0.5,7
61,-0.5,6
77,-0.5,8
45,-0.5,4.1
76,-0.5,6
46,-0.5,3.06725
62,-0.5,6
57,-0.5,4
76,-0.5,4.118
60,-0.5,4.113617435
83,-0.5,8
90,-0.5,7
74,-0.5,9
42,-0.5,2
62,-0.5,4.12
55,-0.5,4.113564
38,-0.5,3
46,-0.5,2
74,-0.5,4.2
81,-0.5,3
65,-0.5,4
61,-0.5,4.1
68,-0.5,4.2
56,-0.5,3
63,-0.5,5
65,-0.5,4.11721
71,-0.5,4.118
60,-0.5,3
35,-0.5,3
59,-0.5,6
65,-0.5,4.15
49,-0.5,4.1
47,-0.5,3.2
42,-0.5,2.3
50,-0.5,3.2
105,-0.5,8.2
74,-0.5,5.5
71,-0.5,7
52,-0.5,4
61,-0.5,4.1136178
32,-0.5,2.6
52,-0.5,2
62,-0.5,4.9
47,-0.5,4.112263
39,-0.5,3
50,-0.5,2.09
55,-0.5,4
68,-0.5,7
39,-0.5,2.5
57,-0.5,3.9
89,-0.5,5.5
72,-0.5,5
60,-0.5,4.11735
44,-0.5,5
39,-0.5,4.8
67,-0.5,5
58,-0.5,4.12852
68,-0.5,4.17
41,-0.5,2
55,-0.5,4.025
79,-0.5,5
38,-0.5,2.4
51,-0.5,4.13
58,-0.5,6.8
52,-0.5,4.1
51,-0.5,6
52,-0.5,4.05
71,-0.5,4.113617432
138,-0.5,9
56,-0.5,4.5
89,-0.5,8
80,-0.5,6
67,-0.5,3.5
40,-0.5,2.52
47,-0.5,4.125
53,-0.5,4.126
78,-0.5,9
52,-0.5,6
64,-0.5,8.6
85,-0.5,4.1
65,-0.5,5
63,-0.5,7.5
106,-0.5,7.5
38,-0.5,2.5
63,-0.5,4
60,-0.5,6
42,-0.5,4.12
59,-0.5,4.5
92,-0.5,4.11
50,-0.5,4.13
39,-0.5,3.5
39,-0.5,2
49,-0.5,3
38,-0.5,4
50,-0.5,4.1157
55,-0.5,4.11
7,-0.5,0.5
66,-0.5,4.143
56,-0.5,4.1
68,-0.5,6
55,-0.5,5.6
97,-0.5,8
51,-0.5,4.11219
51,-0.5,4.25
71,-0.5,4.5
69,-0.5,4.12
91,-0.5,10
73,-0.5,4.09
76,-0.5,9
57,-0.5,4.1092
57,-0.5,5.5
56,-0.5,4
79,-0.5,4
60,-0.5,4.12
51,-0.5,6
42,-0.5,4.15
66,-0.5,4.1
36,-0.5,3.95
56,-0.5,3.997
63,-0.5,4.1136177
51,-0.5,3.8
60,-0.5,4.11712
12,-0.5,1
45,-0.5,4.18
73,-0.5,7
51,-0.5,4.12
47,-0.5,5
67,-0.5,4.109
64,-0.5,7.5
77,-0.5,3.8
58,-0.5,2.5
58,-0.5,2.8
78,-0.5,4.8
80,-0.5,4.11
50,-0.5,3.7
59,-0.5,4.12
49,-0.5,3
58,-0.5,8
49,-0.5,4.167
64,-0.5,4
67,-0.5,8
66,-0.5,3.4
54,-0.5,7
44,-0.5,3
63,-0.5,4.101
51,-0.5,5
73,-0.5,4.109
48,-0.5,7
61,-0.5,5
59,-0.5,4
93,-0.5,9.3
64,-0.5,3.8
82,-0.5,10
52,-0.5,4.6
62,-0.5,2.5
43,-0.5,4.075
66,-0.5,4.13
58,-0.5,6.7
87,-0.5,4.103
81,-0.5,10
55,-0.5,4.12
63,-0.5,5
50,-0.5,5
71,-0.5,4
131,-0.5,4.2
90,-0.5,4.1
76,-0.5,7.5
58,-0.5,9
71,-0.5,4
55,-0.5,4.119
69,-0.5,4.3
56,-0.5,5.5
56,-0.5,6
67,-0.5,4.11
71,-0.5,4.121
70,-0.5,4.15
120,-0.5,8.8
5,-0.5,0.2
71,-0.5,5
51,-0.5,5
59,-0.5,6.5
77,-0.5,4.166
55,-0.5,5
34,-0.5,2
116,-0.5,8
69,-0.5,4.11
72,-0.5,4
54,-0.5,4.5
49,-0.5,4.149
58,-0.5,4.18
77,-0.5,7
62,-0.5,7
40,-0.5,2.5
90,-0.5,7
45,-0.5,5
61,-0.5,4.05
107,-0.5,8
56,-0.5,6
68,-0.5,4.1173
46,-0.5,4.113
73,-0.5,3.1
74,-0.5,9.7
65,-0.5,4.15
52,-0.5,4.15
57,-0.5,4.5
72,-0.5,7
65,-0.5,6
65,-0.5,3.5
66,-0.5,7
67,-0.5,8
77,-0.5,4.1139
61,-0.5,5
74,-0.5,4.07
62,-0.5,4.18
42,-0.5,4.093
61,-0.5,4.2
70,-0.5,4.1135
65,-0.5,3.1
55,-0.5,5
55,-0.5,5.7
47,-0.5,4.15
72,-0.5,5
45,-0.5,3.2
88,-0.5,7
41,-0.5,2
58,-0.5,3.85
46,-0.5,4
57,-0.5,6.2
48,-0.5,4.1269
68,-0.5,7.6
58,-0.5,4.14
48,-0.5,4.113617435
56,-0.5,4.14
62,-0.5,3
71,-0.5,9.6
97,-0.5,10
62,-0.5,4.13
91,-0.5,10
50,-0.5,4.3
75,-0.5,8
53,-0.5,2
47,-0.5,4.113561
61,-0.5,4.6
61,-0.5,5
45,-0.5,4.11
60,-0.5,3
55,-0.5,4.12
66,-0.5,3.99
45,-0.5,2.02
71,-0.5,4.114
78,-0.5,8
71,-0.5,4
71,-0.5,4.1
100,-0.5,4.2
82,-0.5,3.5
46,-0.5,3.5
53,-0.5,4.1125
49,-0.5,4.1
63,-0.5,4.3
49,-0.5,5
50,-0.5,5
48,-0.5,3.8
45,-0.5,4.117
74,-0.5,6.8
74,-0.5,5
57,-0.5,6.5
63,-0.5,4.2
54,-0.5,7
79,-0.5,4.2
63,-0.5,7
65,-0.5,6
73,-0.5,3.5
54,-0.5,5
47,-0.5,3.5
60,-0.5,4.112
76,-0.5,6
54,-0.5,6
39,-0.5,4.12
42,-0.5,2.5
60,-0.5,4.05
58,-0.5,2.4
89,-0.5,7
69,-0.5,4
71,-0.5,8.2
62,-0.5,5
108,-0.5,7.5
47,-0.5,4.2
68,-0.5,5
75,-0.5,9
72,-0.5,4.01
46,-0.5,2
64,-0.5,4
53,-0.5,4.15
91,-0.5,8
45,-0.5,4.1161
70,-0.5,4.2
81,-0.5,8
62,-0.5,7.7
70,-0.5,4.1175
86,-0.5,4.13
57,-0.5,4.2
46,-0.5,5
73,-0.5,4.07
46,-0.5,4.11764
61,-0.5,2
46,-0.5,3
72,-0.5,4.4
47,-0.5,3.9
107,-0.5,9.5
78,-0.5,4.12024
141,-0.5,4.107
18,-0.5,1.5
115,-0.5,4.2
53,-0.5,4.25
61,-0.5,9
71,-0.5,4.1
62,-0.5,4
71,-0.5,4.113
59,-0.5,4
120,-0.5,3
66,-0.5,4.115
46,-0.5,4.11
60,-0.5,4
46,-0.5,4.11066
58,-0.5,5
56,-0.5,4.15
48,-0.5,4.05
37,-0.5,3
71,-0.5,8
59,-0.5,6.8
71,-0.5,9
85,-0.5,4.11
68,-0.5,4.2
64,-0.5,4.8
60,-0.5,4
81,-0.5,8
58,-0.5,9
59,-0.5,6
77,-0.5,2.5
78,-0.5,6
64,-0.5,4.1
79,-0.5,6
82,-0.5,9
48,-0.5,4.18
88,-0.5,9.3
71,-0.5,3
50,-0.5,2
51,-0.5,4
54,-0.5,4.14
60,-0.5,5
59,-0.5,6.5
45,-0.5,2
55,-0.5,4.14
60,-0.5,7.5
93,-0.5,10
60,-0.5,4.111
7,-0.5,0.2
58,-0.5,3.91
56,-0.5,5
57,-0.5,4.13
49,-0.5,4.115
58,-0.5,4.113617435
62,-0.5,8.5
45,-0.5,4.113617434
67,-0.5,4
51,-0.5,4.05
35,-0.5,2
56,-0.5,4.0851
63,-0.5,4.145
65,-0.5,5
88,-0.5,10
70,-0.5,4.112
79,-0.5,9
59,-0.5,6.5
103,-0.5,4.15
39,-0.5,2
70,-0.5,4.4
40,-0.5,2.11
66,-0.5,4.11731
49,-0.5,4.049
55,-0.5,4.15
32,-0.5,2
59,-0.5,4.1
58,-0.5,4.113617435
45,-0.5,4.4
56,-0.5,3
66,-0.5,6
78,-0.5,9
63,-0.5,4.3
62,-0.5,7.2
58,-0.5,4
71,-0.5,10
49,-0.5,3.8
67,-0.5,4.113617435
56,-0.5,4.02
49,-0.5,3.5
59,-0.5,7
84,-0.5,5.2
52,-0.5,4.12
48,-0.5,4.1144
59,-0.5,7
138,-0.5,9
54,-0.5,7
43,-0.5,3
65,-0.5,3.9
55,-0.5,4.1
44,-0.5,4.08
53,-0.5,3.8
52,-0.5,3
59,-0.5,7
54,-0.5,6
71,-0.5,4.2
53,-0.5,6
50,-0.5,3.5
63,-0.5,4
51,-0.5,3
46,-0.5,4.11745
75,-0.5,4.5
62,-0.5,4.1122
77,-0.5,5.5
55,-0.5,4.118
37,-0.5,3
44,-0.5,4.7
50,-0.5,4.06
43,-0.5,4.17
61,-0.5,4
77,-0.5,5.6
49,-0.5,3.75
54,-0.5,4.04893372
75,-0.5,4.2
57,-0.5,4.14
58,-0.5,7
75,-0.5,4.1
39,-0.5,4.12
75,-0.5,6
57,-0.5,3
150,-0.5,9
83,-0.5,7
44,-0.5,4.05
78,-0.5,10
63,-0.5,4.5
77,-0.5,6
44,-0.5,4.25
65,-0.5,7
73,-0.5,4.2
41,-0.5,4.08
57,-0.5,5
54,-0.5,2
50,-0.5,4.1
57,-0.5,4.125
63,-0.5,4.114
42,-0.5,3
59,-0.5,3.5
60,-0.5,2
63,-0.5,3
92,-0.5,9.5
69,-0.5,10
52,-0.5,5
63,-0.5,4.11738
67,-0.5,4.14812
42,-0.5,4.119
58,-0.5,4.1136172
74,-0.5,7
49,-0.5,3.4
80,-0.5,9
55,-0.5,4.1
83,-0.5,9
36,-0.5,2
62,-0.5,9
49,-0.5,4
59,-0.5,4.16
54,-0.5,4.113617435
68,-0.5,4.0849
122,-0.5,10
75,-0.5,4.11
81,-0.5,9
55,-0.5,7
74,-0.5,10
89,-0.5,8
70,-0.5,4
72,-0.5,4.10575
82,-0.5,9
3113,-0.5,4.15
38,-0.5,2
54,-0.5,4
77,-0.5,4
34,-0.5,2
83,-0.5,4.1875
52,-0.5,4
47,-0.5,4.3
57,-0.5,4.5
122,-0.5,6.4
51,-0.5,5
53,-0.5,4.1
56,-0.5,3.5
61,-0.5,6.5
58,-0.5,4.1125
61,-0.5,4.4
84,-0.5,9.5
50,-0.5,3.95
63,-0.5,4
55,-0.5,2.5
54,-0.5,4.1
52,-0.5,5
59,-0.5,4.5
68,-0.5,4.2
72,-0.5,9
50,-0.5,4.1149
45,-0.5,3
62,-0.5,5
55,-0.5,3
56,-0.5,4.1282
66,-0.5,4.12
80,-0.5,3.5
104,-0.5,9.5
42,-0.5,3
84,-0.5,6
59,-0.5,5.5
82,-0.5,6.5
54,-0.5,4.2
64,-0.5,7.5
45,-0.5,5
41,-0.5,2
50,-0.5,4.9
67,-0.5,5
72,-0.5,6
43,-0.5,4.4
60,-0.5,3.9
51,-0.5,4.16
63,-0.5,5
61,-0.5,4.1122
57,-0.5,4.118
30,-0.5,3
78,-0.5,4
71,-0.5,6
42,-0.5,2
53,-0.5,4.1
33,-0.5,2
12,-0.5,1
91,-0.5,5.6
53,-0.5,5
5,-0.5,1
68,-0.5,4.113617435
80,-0.5,4.6
74,-0.5,4.138
65,-0.5,9
49,-0.5,4
4,-0.5,1.8
67,-0.5,8
69,-0.5,4.04
56,-0.5,4.116
39,-0.5,4.12
65,-0.5,4
79,-0.5,8
42,-0.5,5
79,-0.5,7
30,-0.5,0.75
61,-0.5,3.5
65,-0.5,8.5
51,-0.5,3
52,-0.5,4.1135651
66,-0.5,6
69,-0.5,7
52,-0.5,4
54,-0.5,4.112
46,-0.5,4.3
51,-0.5,4.2
66,-0.5,4
62,-0.5,4.13
59,-0.5,7
45,-0.5,3.9
57,-5,5
93,-0.5,8
73,-0.5,4.18
41,-0.5,4.8
48,-0.5,5.1
52,-0.5,4.11
79,-0.5,4.12
45,-0.5,4.12
43,-0.5,3.93
48,-0.5,3.5
38,-0.5,3
6,-0.5,5.5
60,-0.5,5.6
46,-0.5,5
67,-0.5,2
59,-0.5,5
77,-0.5,6
50,-0.5,3.93
3161,-0.5,4.1
46,-0.5,4.08
56,-0.5,4.6
66,-0.5,5.5
43,-0.5,3.1
135,-0.5,7
106,-0.5,10
45,-0.5,4.113
62,-0.5,7
47,-0.5,3
54,-0.5,6
37,-0.5,2
60,-0.5,4.25
53,-0.5,4.1
42,-0.5,4.12
71,-0.5,2.5
53,-0.5,6
41,-0.5,4.1108
52,-0.5,4.11361744
52,-0.5,4
70,-0.5,4.16
64,-0.5,4
68,-0.5,8.4
47,-0.5,4.13
81,-0.5,10
53,-0.5,4.1
47,-0.5,4.1136
64,-0.5,9
60,-0.5,4.4
74,-0.5,6
58,-0.5,4.5
60,-0.5,8.5
67,-0.5,7
54,-0.5,4.5
73,-0.5,4.128528
106,-0.5,4.06
69,-0.5,4.135
80,-0.5,3.83
63,-0.5,5
102,-0.5,6.7
44,-0.5,2
56,-0.5,4.5
58,-0.5,7
65,-0.5,4.11
70,-0.5,6
59,-0.5,4.1138
63,-0.5,8
135,-0.5,9.7
63,-0.5,5
62,-0.5,4.11065
90,-0.5,9
63,-0.5,7
51,-0.5,4
49,-0.5,4.15
111,-0.5,10
83,-0.5,9.5
53,-0.5,4.2
53,-0.5,4.17
48,-0.5,3.5
59,-0.5,4.11
65,-0.5,4.1132
110,-0.5,8
47,-0.5,3
57,-0.5,4
56,-0.5,6
65,-0.5,4.11707
83,-0.5,4.01
60,-0.5,7
65,-0.5,4.2
62,-0.5,6.5
50,-0.5,4.13
52,-0.5,4.119
115,-0.5,7
0,-0.5,5
39,-0.5,2.04
64,-0.5,4.11361742
39,-0.5,4.12
49,-0.5,4.6
58,-0.5,2.5
54,-0.5,4.171875
57,-0.5,4.4
58,-0.5,4
50,-0.5,4.05
75,-0.5,10
39,-0.5,3.1
64,-0.5,4.8
52,-0.5,4.025
118,-0.5,5
63,-0.5,6
67,-0.5,4.15
8,-0.5,1
56,-0.5,3.5
62,-0.5,4.5
72,-0.5,2
38,-0.5,2.9
73,-0.5,3.9
66,-0.5,8.3
109,-0.5,8
68,-0.5,9.9
77,-0.5,5.5
65,-0.5,8
53,-0.5,2.5
81,-0.5,7
56,-0.5,5
52,-0.5,7
46,-0.5,5
53,-0.5,5
57,-0.5,4
52,-0.5,4.11351
41,-0.5,3
70,-0.5,7
56,-0.5,5
57,-0.5,5
67,-0.5,4.117
45,-0.5,4.1136173
77,-0.5,7.5
40,-0.5,3
52,-0.5,6
38,-0.5,2
52,-0.5,4.108
38,-0.5,2.4
68,-0.5,4.15
46,-0.5,2.5
55,-0.5,5
55,-0.5,4.116
66,-0.5,2
74,-0.5,8
63,-0.5,4.1
69,-0.5,8
49,-0.5,4.5
86,-0.5,4.11
60,-0.5,4.11
59,-0.5,2.07
45,-0.5,4.3
46,-0.5,4.4
70,-0.5,4.2
50,-0.5,4.111
98,-0.5,10
6,-0.5,0.2
52,-0.5,4.1109
61,-0.5,4.15
61,-0.5,2.7
69,-0.5,9
58,-0.5,5
67,-0.5,4.11
44,-0.5,4.13
98,-0.5,7
56,-0.5,4.75
72,-0.5,4.1
108,-0.5,10
51,-0.5,4.02
58,-0.5,4.05
72,-0.5,5
69,-0.5,9
69,-0.5,8
52,-0.5,3
73,-0.5,9
47,-0.5,4.7
46,-0.5,3
75,-0.5,9
64,-0.5,6
44,-0.5,4.13
68,-0.5,5
93,-0.5,9.5
51,-0.5,6
63,-0.5,6
67,-0.5,4.04
59,-0.5,7
65,-0.5,4.127
65,-0.5,4.15
43,-0.5,3
61,-0.5,7
54,-0.5,3.47
46,-0.5,2.6
44,-0.5,4.14815
79,-0.5,9
62,-0.5,4.1
92,-0.5,9
52,-0.5,4.11
61,-0.5,4
65,-0.5,3.3
69,-0.5,4.113617435
66,-0.5,6
76,-0.5,8
68,-0.5,9
45,-0.5,4.16
48,-0.5,2.5
45,-0.5,5
63,-0.5,4
56,-0.5,2.9
51,-0.5,4.095
35,-0.5,2
63,-0.5,3.5
73,-0.5,9
69,-0.5,4.095
46,-0.5,2.5
58,-0.5,4.1284
63,-0.5,4.1174
82,-0.5,8.5
58,-0.5,4
63,-0.5,4.111
43,-0.5,4
106,-0.5,9
55,-0.5,4.113617435
57,-0.5,7
56,-0.5,4.1176
11,-0.5,0.2
46,-0.5,3.9
65,-0.5,4.12
45,-0.5,4.11351
43,-0.5,2
48,-0.5,4.1
61,-0.5,4.15
59,-0.5,4
52,-0.5,4.113617435
34,-0.5,2
51,-0.5,4
89,-0.5,9.8
63,-0.5,2
44,-0.5,4.1
56,-0.5,4
50,-0.5,4.118
47,-0.5,4.3
46,-0.5,4
62,-0.5,5.8
61,-0.5,4.02
54,-0.5,4.19
73,-0.5,6
89,-0.5,8.6
56,-0.5,7
56,-0.5,3.5
69,-0.5,5
40,-0.5,3
53,-0.5,4.15
62,-0.5,2.4
46,-0.5,4.15
62,-0.5,5.6
69,-0.5,4.119
69,-0.5,4.19
71,-0.5,7.3
64,-0.5,4.19
66,-0.5,4.15
56,-0.5,4.12
66,-0.5,8
58,-0.5,5
57,-0.5,4.113616
60,-0.5,3
62,-0.5,4.5
58,-0.5,4.13
51,-0.5,3
72,-0.5,7.5
49,-0.5,2.3
47,-0.5,2.23
6,-0.5,0.2
70,-0.5,8.5
47,-0.5,4.3
75,-0.5,5.5
48,-0.5,3.8
65,-0.5,4.12076
56,-0.5,5.5
59,-0.5,4
69,-0.5,6
47,-0.5,4.1112
72,-0.5,3
80,-0.5,8.5
45,-0.5,3.95
49,-0.5,4
85,-0.5,4.1285214
